,CardNo,Sex,Major,AccessCardNo,Index,Date,Address,Access,Describe
1969,180669,女,18工商企管,17162410,1359030,2019-04-16 22:17:00,飞凤轩[进门],1,允许通过
1970,180669,女,18工商企管,17162410,1361188,2019-04-18 15:48:00,飞凤轩[出门],1,允许通过
1971,180669,女,18工商企管,17162410,1361621,2019-04-19 08:32:00,飞凤轩[出门],1,允许通过
1972,180669,女,18工商企管,17162410,1363010,2019-04-20 09:39:00,飞凤轩[进门],1,允许通过
1973,180669,女,18工商企管,17162410,1366472,2019-04-22 00:00:00,飞凤轩[出门],1,允许通过
1974,180669,女,18工商企管,17162410,1368290,2019-04-23 00:00:00,飞凤轩[出门],1,允许通过
1975,180669,女,18工商企管,17162410,1370678,2019-04-26 00:00:00,飞凤轩[出门],1,允许通过
1976,180670,女,18工商企管,20935898,1355561,2019-04-14 11:36:00,飞凤轩[出门],0,禁止通过-没有权限
1977,180672,女,18工商企管,20107578,1331546,2019-04-01 09:51:00,飞凤轩[进门],1,允许通过
1978,180672,女,18工商企管,20107578,1331623,2019-04-01 11:16:00,飞凤轩[出门],1,允许通过
1979,180672,女,18工商企管,20107578,1339098,2019-04-03 00:00:00,飞凤轩[进门],1,允许通过
1980,180672,女,18工商企管,20107578,1339554,2019-04-04 08:17:00,飞凤轩[出门],1,允许通过
1981,180672,女,18工商企管,20107578,1344765,2019-04-29 17:55:00,飞凤轩[进门],1,允许通过
1982,180672,女,18工商企管,20107578,1350640,2019-04-11 00:00:00,飞凤轩[进门],1,允许通过
1983,180672,女,18工商企管,20107578,1355591,2019-04-14 11:48:00,飞凤轩[出门],1,允许通过
1984,180672,女,18工商企管,20107578,1356121,2019-04-14 20:48:00,飞凤轩[进门],1,允许通过
1985,180672,女,18工商企管,20107578,1358002,2019-04-15 18:28:00,飞凤轩[进门],1,允许通过
1986,180672,女,18工商企管,20107578,1358455,2019-04-16 08:19:00,飞凤轩[进门],1,允许通过
1987,180672,女,18工商企管,20107578,1361617,2019-04-19 08:27:00,飞凤轩[出门],1,允许通过
1988,180672,女,18工商企管,20107578,1361638,2019-04-19 08:43:00,飞凤轩[进门],1,允许通过
1989,180672,女,18工商企管,20107578,1365931,2019-04-21 15:25:00,飞凤轩[出门],1,允许通过
1990,180672,女,18工商企管,20107578,1368119,2019-04-23 00:00:00,飞凤轩[出门],1,允许通过
1991,180672,女,18工商企管,20107578,1369195,2019-04-24 21:44:00,飞凤轩[出门],1,允许通过
1992,180676,女,18工商企管,20259242,1336977,2019-04-07 00:00:00,飞凤轩[进门],1,允许通过
1993,180676,女,18工商企管,20259242,1340131,2019-04-04 14:55:00,飞凤轩[出门],1,允许通过
1994,180676,女,18工商企管,20259242,1340945,2019-04-04 21:26:00,飞凤轩[出门],1,允许通过
1995,180676,女,18工商企管,20259242,1345865,2019-04-30 20:42:00,飞凤轩[进门],1,允许通过
1996,180676,女,18工商企管,20259242,1354501,2019-04-13 00:00:00,飞凤轩[出门],1,允许通过
1997,180676,女,18工商企管,20259242,1354889,2019-04-13 15:53:00,飞凤轩[进门],1,允许通过
1998,180676,女,18工商企管,20259242,1359035,2019-04-16 22:20:00,飞凤轩[进门],1,允许通过
1999,180676,女,18工商企管,20259242,1360518,2019-04-18 13:28:00,飞凤轩[出门],1,允许通过
2000,180676,女,18工商企管,20259242,1362863,2019-04-19 22:57:00,飞凤轩[进门],1,允许通过
2001,180676,女,18工商企管,20259242,1363177,2019-04-20 14:52:00,飞凤轩[进门],1,允许通过
2002,180676,女,18工商企管,20259242,1365406,2019-04-20 21:37:00,飞凤轩[出门],1,允许通过
2003,180676,女,18工商企管,20259242,1365489,2019-04-20 23:21:00,飞凤轩[进门],1,允许通过
2004,180676,女,18工商企管,20259242,1365982,2019-04-21 16:20:00,飞凤轩[出门],1,允许通过
2005,180676,女,18工商企管,20259242,1367923,2019-04-22 21:34:00,飞凤轩[出门],1,允许通过
2006,180676,女,18工商企管,20259242,1368035,2019-04-22 23:04:00,飞凤轩[进门],1,允许通过
2007,180676,女,18工商企管,20259242,1368145,2019-04-23 09:37:00,飞凤轩[出门],1,允许通过
2008,180676,女,18工商企管,20259242,1369158,2019-04-24 20:37:00,飞凤轩[进门],1,允许通过
2009,180676,女,18工商企管,20259242,1370516,2019-04-25 22:50:00,飞凤轩[进门],1,允许通过
2010,180678,女,18工商企管,20843082,1334998,2019-04-05 11:42:00,飞凤轩[出门],1,允许通过
2011,180678,女,18工商企管,20843082,1335000,2019-04-05 11:43:00,飞凤轩[进门],1,允许通过
2012,180678,女,18工商企管,20843082,1335146,2019-04-05 13:40:00,飞凤轩[出门],1,允许通过
2013,180678,女,18工商企管,20843082,1335306,2019-04-05 20:24:00,飞凤轩[进门],1,允许通过
2014,180678,女,18工商企管,20843082,1344082,2019-04-02 21:08:00,飞凤轩[出门],1,允许通过
2015,180678,女,18工商企管,20843082,1344123,2019-04-02 21:35:00,飞凤轩[进门],1,允许通过
2016,180678,女,18工商企管,20843082,1345097,2019-04-29 21:07:00,飞凤轩[进门],1,允许通过
2017,180678,女,18工商企管,20843082,1348414,2019-04-09 09:29:00,飞凤轩[出门],1,允许通过
2018,180678,女,18工商企管,20843082,1348868,2019-04-09 21:59:00,飞凤轩[进门],1,允许通过
2019,180678,女,18工商企管,20843082,1354979,2019-04-13 20:14:00,飞凤轩[出门],1,允许通过
2020,180678,女,18工商企管,20843082,1354996,2019-04-13 20:26:00,飞凤轩[进门],1,允许通过
2021,180678,女,18工商企管,20843082,1355563,2019-04-14 11:36:00,飞凤轩[出门],1,允许通过
2022,180678,女,18工商企管,20843082,1355826,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
2023,180678,女,18工商企管,20843082,1358653,2019-04-16 14:10:00,飞凤轩[出门],1,允许通过
2024,180678,女,18工商企管,20843082,1362583,2019-04-19 19:17:00,飞凤轩[出门],1,允许通过
2025,180678,女,18工商企管,20843082,1365866,2019-04-21 00:00:00,飞凤轩[出门],1,允许通过
2026,180678,女,18工商企管,20843082,1365983,2019-04-21 16:20:00,飞凤轩[进门],1,允许通过
2027,180678,女,18工商企管,20843082,1365996,2019-04-21 18:04:00,飞凤轩[出门],1,允许通过
2028,180678,女,18工商企管,20843082,1366452,2019-04-22 11:14:00,飞凤轩[进门],1,允许通过
2029,180678,女,18工商企管,20843082,1368297,2019-04-23 00:00:00,飞凤轩[出门],1,允许通过
2030,180678,女,18工商企管,20843082,1374801,2019-04-28 21:03:00,飞凤轩[进门],1,允许通过
2031,180679,女,18工商企管,20664346,1331607,2019-04-01 00:00:00,飞凤轩[进门],1,允许通过
2032,180679,女,18工商企管,20664346,1334854,2019-04-05 09:31:00,飞凤轩[出门],1,允许通过
2033,180679,女,18工商企管,20664346,1335398,2019-04-05 22:29:00,飞凤轩[进门],1,允许通过
2034,180679,女,18工商企管,20664346,1335586,2019-04-06 09:38:00,飞凤轩[出门],1,允许通过
2035,180679,女,18工商企管,20664346,1335589,2019-04-06 09:40:00,飞凤轩[进门],1,允许通过
2036,180679,女,18工商企管,20664346,1335595,2019-04-06 09:49:00,飞凤轩[出门],1,允许通过
2037,180679,女,18工商企管,20664346,1335597,2019-04-06 09:52:00,飞凤轩[进门],1,允许通过
2038,180679,女,18工商企管,20664346,1335601,2019-04-06 09:58:00,飞凤轩[出门],1,允许通过
2039,180679,女,18工商企管,20664346,1335612,2019-04-06 10:17:00,飞凤轩[进门],1,允许通过
2040,180679,女,18工商企管,20664346,1335736,2019-04-06 00:00:00,飞凤轩[出门],1,允许通过
2041,180679,女,18工商企管,20664346,1337180,2019-04-07 22:47:00,飞凤轩[出门],1,允许通过
2042,180679,女,18工商企管,20664346,1339860,2019-04-04 09:27:00,飞凤轩[出门],1,允许通过
2043,180679,女,18工商企管,20664346,1341010,2019-04-04 00:00:00,飞凤轩[进门],1,允许通过
2044,180679,女,18工商企管,20664346,1341181,2019-04-02 09:27:00,飞凤轩[出门],1,允许通过
2045,180679,女,18工商企管,20664346,1344428,2019-04-29 09:25:00,飞凤轩[出门],1,允许通过
2046,180679,女,18工商企管,20664346,1345184,2019-04-29 22:18:00,飞凤轩[进门],1,允许通过
2047,180679,女,18工商企管,20664346,1345444,2019-04-30 09:22:00,飞凤轩[出门],1,允许通过
2048,180679,女,18工商企管,20664346,1355366,2019-04-14 09:15:00,飞凤轩[出门],1,允许通过
2049,180679,女,18工商企管,20664346,1358326,2019-04-15 00:00:00,飞凤轩[出门],1,允许通过
2050,180679,女,18工商企管,20664346,1358760,2019-04-16 19:08:00,飞凤轩[出门],1,允许通过
2051,180679,女,18工商企管,20664346,1360200,2019-04-17 21:32:00,飞凤轩[进门],1,允许通过
2052,180679,女,18工商企管,20664346,1363063,2019-04-20 10:49:00,飞凤轩[出门],1,允许通过
2053,180679,女,18工商企管,20664346,1365749,2019-04-21 10:38:00,飞凤轩[出门],1,允许通过
2054,180679,女,18工商企管,20664346,1366360,2019-04-21 22:37:00,飞凤轩[进门],1,允许通过
2055,180679,女,18工商企管,20664346,1368041,2019-04-22 23:17:00,飞凤轩[出门],1,允许通过
2056,180679,女,18工商企管,20664346,1368340,2019-04-23 18:30:00,飞凤轩[进门],1,允许通过
2057,180679,女,18工商企管,20664346,1370217,2019-04-25 00:00:00,飞凤轩[出门],1,允许通过
2058,180679,女,18工商企管,20664346,1373714,2019-04-26 22:45:00,飞凤轩[出门],1,允许通过
2059,180680,女,18工商企管,20804410,1335317,2019-04-05 20:38:00,飞凤轩[进门],1,允许通过
2060,180680,女,18工商企管,20804410,1335616,2019-04-06 10:21:00,飞凤轩[出门],1,允许通过
2061,180680,女,18工商企管,20804410,1336018,2019-04-06 20:49:00,飞凤轩[进门],1,允许通过
2062,180680,女,18工商企管,20804410,1337050,2019-04-07 21:00:00,飞凤轩[进门],1,允许通过
2063,180680,女,18工商企管,20804410,1340295,2019-04-04 15:30:00,飞凤轩[出门],1,允许通过
2064,180680,女,18工商企管,20804410,1340892,2019-04-04 20:47:00,飞凤轩[进门],1,允许通过
2065,180680,女,18工商企管,20804410,1344327,2019-04-29 08:00:00,飞凤轩[出门],1,允许通过
2066,180680,女,18工商企管,20804410,1355259,2019-04-14 07:31:00,飞凤轩[出门],1,允许通过
2067,180680,女,18工商企管,20804410,1360401,2019-04-18 09:20:00,飞凤轩[出门],1,允许通过
2068,180680,女,18工商企管,20804410,1361494,2019-04-18 22:05:00,飞凤轩[进门],1,允许通过
2069,180680,女,18工商企管,20804410,1365981,2019-04-21 16:19:00,飞凤轩[出门],1,允许通过
2070,180680,女,18工商企管,20804410,1367927,2019-04-22 21:36:00,飞凤轩[出门],1,允许通过
2071,180681,女,18工商企管,19348442,1331620,2019-04-01 11:14:00,飞凤轩[出门],1,允许通过
2072,180681,女,18工商企管,19348442,1334912,2019-04-05 10:36:00,飞凤轩[出门],1,允许通过
2073,180681,女,18工商企管,19348442,1339887,2019-04-04 09:44:00,飞凤轩[出门],1,允许通过
2074,180681,女,18工商企管,19348442,1344209,2019-04-02 22:44:00,飞凤轩[进门],1,允许通过
2075,180681,女,18工商企管,19348442,1345355,2019-04-30 08:21:00,飞凤轩[出门],1,允许通过
2076,180681,女,18工商企管,19348442,1348285,2019-04-08 22:25:00,飞凤轩[进门],1,允许通过
2077,180681,女,18工商企管,19348442,1348434,2019-04-09 09:42:00,飞凤轩[出门],1,允许通过
2078,180681,女,18工商企管,19348442,1348677,2019-04-09 18:49:00,飞凤轩[进门],1,允许通过
2079,180681,女,18工商企管,19348442,1351890,2019-04-12 09:35:00,飞凤轩[出门],1,允许通过
2080,180681,女,18工商企管,19348442,1353897,2019-04-12 13:24:00,飞凤轩[进门],1,允许通过
2081,180681,女,18工商企管,19348442,1354189,2019-04-12 21:20:00,飞凤轩[进门],1,允许通过
2082,180681,女,18工商企管,19348442,1354595,2019-04-13 10:53:00,飞凤轩[进门],1,允许通过
2083,180681,女,18工商企管,19348442,1355508,2019-04-14 11:16:00,飞凤轩[出门],1,允许通过
2084,180681,女,18工商企管,19348442,1355511,2019-04-14 11:18:00,飞凤轩[进门],1,允许通过
2085,180681,女,18工商企管,19348442,1365219,2019-04-20 18:50:00,飞凤轩[进门],1,允许通过
2086,180682,女,18工商企管,20015914,1335554,2019-04-06 09:01:00,飞凤轩[出门],1,允许通过
2087,180682,女,18工商企管,20015914,1337131,2019-04-07 21:57:00,飞凤轩[进门],1,允许通过
2088,180682,女,18工商企管,20015914,1340119,2019-04-04 14:47:00,飞凤轩[出门],1,允许通过
2089,180682,女,18工商企管,20015914,1345020,2019-04-29 00:00:00,飞凤轩[进门],1,允许通过
2090,180682,女,18工商企管,20015914,1345370,2019-04-30 08:30:00,飞凤轩[出门],1,允许通过
2091,180682,女,18工商企管,20015914,1345564,2019-04-30 14:59:00,飞凤轩[出门],1,允许通过
2092,180682,女,18工商企管,20015914,1345694,2019-04-30 18:15:00,飞凤轩[进门],1,允许通过
2093,180682,女,18工商企管,20015914,1351914,2019-04-12 09:49:00,飞凤轩[出门],1,允许通过
2094,180682,女,18工商企管,20015914,1354413,2019-04-13 00:00:00,飞凤轩[出门],1,允许通过
2095,180682,女,18工商企管,20015914,1357037,2019-04-15 09:37:00,飞凤轩[出门],1,允许通过
2096,180682,女,18工商企管,20015914,1358080,2019-04-15 00:00:00,飞凤轩[出门],1,允许通过
2097,180682,女,18工商企管,20015914,1358176,2019-04-15 20:25:00,飞凤轩[进门],1,允许通过
2098,180682,女,18工商企管,20015914,1358513,2019-04-16 09:34:00,飞凤轩[出门],1,允许通过
2099,180682,女,18工商企管,20015914,1361152,2019-04-18 15:11:00,飞凤轩[出门],1,允许通过
2100,180682,女,18工商企管,20015914,1361512,2019-04-18 22:20:00,飞凤轩[进门],1,允许通过
2101,180682,女,18工商企管,20015914,1362585,2019-04-19 19:18:00,飞凤轩[出门],1,允许通过
2102,180682,女,18工商企管,20015914,1362788,2019-04-19 21:53:00,飞凤轩[进门],1,允许通过
2103,180682,女,18工商企管,20015914,1362983,2019-04-20 09:15:00,飞凤轩[出门],1,允许通过
2104,180682,女,18工商企管,20015914,1365763,2019-04-21 10:51:00,飞凤轩[出门],1,允许通过
2105,180682,女,18工商企管,20015914,1373717,2019-04-26 22:54:00,飞凤轩[进门],1,允许通过
2106,180682,女,18工商企管,20015914,1373938,2019-04-27 10:14:00,飞凤轩[出门],1,允许通过
2107,180682,女,18工商企管,20015914,1374829,2019-04-28 21:47:00,飞凤轩[进门],1,允许通过
2108,180683,女,18工商企管,19561482,1334437,2019-04-01 20:06:00,飞凤轩[出门],1,允许通过
2109,180683,女,18工商企管,19561482,1334653,2019-04-05 00:53:00,飞凤轩[出门],1,允许通过
2110,180683,女,18工商企管,19561482,1334913,2019-04-05 10:38:00,飞凤轩[出门],1,允许通过
2111,180683,女,18工商企管,19561482,1335618,2019-04-06 10:25:00,飞凤轩[出门],1,允许通过
2112,180683,女,18工商企管,19561482,1336410,2019-04-07 00:00:00,飞凤轩[出门],1,允许通过
2113,180683,女,18工商企管,19561482,1336428,2019-04-07 12:16:00,飞凤轩[进门],1,允许通过
2114,180683,女,18工商企管,19561482,1344997,2019-04-29 19:53:00,飞凤轩[进门],1,允许通过
2115,180683,女,18工商企管,19561482,1345534,2019-04-30 10:39:00,飞凤轩[出门],1,允许通过
2116,180683,女,18工商企管,19561482,1345715,2019-04-30 00:00:00,飞凤轩[进门],1,允许通过
2117,180683,女,18工商企管,19561482,1348347,2019-04-09 01:36:00,飞凤轩[出门],1,允许通过
2118,180683,女,18工商企管,19561482,1348962,2019-04-10 01:13:00,飞凤轩[出门],1,允许通过
2119,180683,女,18工商企管,19561482,1354134,2019-04-12 20:38:00,飞凤轩[进门],1,允许通过
2120,180683,女,18工商企管,19561482,1354395,2019-04-13 06:44:00,飞凤轩[出门],1,允许通过
2121,180683,女,18工商企管,19561482,1354797,2019-04-13 13:58:00,飞凤轩[进门],1,允许通过
2122,180683,女,18工商企管,19561482,1354803,2019-04-13 14:05:00,飞凤轩[出门],1,允许通过
2123,180683,女,18工商企管,19561482,1355361,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
2124,180683,女,18工商企管,19561482,1356122,2019-04-14 20:49:00,飞凤轩[进门],1,允许通过
2125,180683,女,18工商企管,19561482,1358359,2019-04-15 22:30:00,飞凤轩[进门],1,允许通过
2126,180683,女,18工商企管,19561482,1358595,2019-04-16 11:24:00,飞凤轩[出门],1,允许通过
2127,180683,女,18工商企管,19561482,1362802,2019-04-19 22:03:00,飞凤轩[进门],1,允许通过
2128,180683,女,18工商企管,19561482,1365858,2019-04-21 00:00:00,飞凤轩[出门],1,允许通过
2129,180683,女,18工商企管,19561482,1366115,2019-04-21 19:16:00,飞凤轩[进门],1,允许通过
2130,180683,女,18工商企管,19561482,1368226,2019-04-23 00:00:00,飞凤轩[出门],1,允许通过
2131,180683,女,18工商企管,19561482,1368599,2019-04-23 23:56:00,飞凤轩[出门],1,允许通过
2132,180683,女,18工商企管,19561482,1369298,2019-04-25 00:00:00,飞凤轩[出门],1,允许通过
2133,180686,女,18工商企管,21145274,1339869,2019-04-04 09:33:00,飞凤轩[出门],1,允许通过
2134,180686,女,18工商企管,21145274,1340902,2019-04-04 20:57:00,飞凤轩[进门],1,允许通过
2135,180686,女,18工商企管,21145274,1343761,2019-04-02 16:43:00,飞凤轩[出门],1,允许通过
2136,180686,女,18工商企管,21145274,1344431,2019-04-29 09:28:00,飞凤轩[出门],1,允许通过
2137,180686,女,18工商企管,21145274,1348411,2019-04-09 09:26:00,飞凤轩[出门],1,允许通过
2138,180686,女,18工商企管,21145274,1351368,2019-04-11 19:36:00,飞凤轩[出门],1,允许通过
2139,180686,女,18工商企管,21145274,1353909,2019-04-12 13:31:00,飞凤轩[进门],1,允许通过
2140,180686,女,18工商企管,21145274,1354092,2019-04-12 20:12:00,飞凤轩[进门],1,允许通过
2141,180686,女,18工商企管,21145274,1354293,2019-04-12 22:21:00,飞凤轩[出门],1,允许通过
2142,180686,女,18工商企管,21145274,1354295,2019-04-12 22:23:00,飞凤轩[进门],1,允许通过
2143,180686,女,18工商企管,21145274,1358504,2019-04-16 09:26:00,飞凤轩[出门],1,允许通过
2144,180686,女,18工商企管,21145274,1359077,2019-04-16 22:54:00,飞凤轩[进门],1,允许通过
2145,180686,女,18工商企管,21145274,1360052,2019-04-17 19:21:00,飞凤轩[出门],1,允许通过
2146,180686,女,18工商企管,21145274,1361554,2019-04-18 23:43:00,飞凤轩[进门],1,允许通过
